EncryptId,Subject,Course,Section,Term,Course_Hours_Attempted,Mid_Term_Grade,Final_Grade,Meeting_Days,Start_Time,End_Time
29989573,MKT,351,6,201110,3,,F,TR,1100.0,1215.0
13148251,CSC,323,1,201110,3,,A,MWF,1100.0,1150.0
13148251,CSC,340,1,201110,3,,C,MWF,1000.0,1050.0
13148251,CSC,353,1,201110,3,,C,TR,1100.0,1215.0
13148251,CSC,425,1,201110,3,,A,TR,800.0,915.0
10891783,BCM,247,3,201110,3,,B,MWF,1000.0,1050.0
10891783,CSC,211,1,201110,3,,B,TR,1230.0,1345.0
10891783,ENG,200,2,201110,3,,C,TR,930.0,1045.0
10891783,MTH,220,2,201110,3,,B,MWF,900.0,950.0
2017273,COM,111,5,201110,3,,D,R,1230.0,1345.0
2017273,COM,111,5,201110,3,,D,T,1230.0,1345.0
2017273,MTH,220,9,201110,3,,C,T,1845.0,2115.0
2017273,PHY,101,4,201110,3,,B,TR,1100.0,1215.0
2017273,PHY,101L,28,201110,1,,B,W,1200.0,1350.0
2017273,PSC,142,5,201110,3,,C,TR,930.0,1045.0
11314409,ART,261,1,201110,3,,B,TR,800.0,1040.0
11314409,CSC,351,1,201110,3,,C,MWF,800.0,850.0
11314409,CSC,353,1,201110,3,,C,TR,1100.0,1215.0
11314409,GBU,325,3,201110,3,,B,TR,1230.0,1345.0
29105254,COM,111,8,201110,3,,C,T,1230.0,1345.0
29105254,COM,111,8,201110,3,,C,R,1230.0,1345.0
29105254,CSC,343,1,201110,3,,B,TR,1100.0,1215.0
29105254,CSC,425,1,201110,3,,B,TR,800.0,915.0
29105254,HIS,133,5,201110,3,,B,MWF,1000.0,1050.0
29105254,MTH,317,1,201110,3,,B,MWF,900.0,950.0
7361679,CSC,102,2,201110,3,,C,MWF,900.0,950.0
7361679,ENG,132,1,201110,3,,F,MWF,800.0,850.0
7361679,GBU,325,3,201110,3,,D,TR,1230.0,1345.0
7361679,MTH,138,10,201110,3,,D,TR,1100.0,1215.0
19912464,ART,463,1,201110,3,,B,TR,1400.0,1640.0
19912464,CSC,342,1,201110,3,,B,MWF,1000.0,1050.0
19912464,CSC,425,1,201110,3,,A,TR,800.0,915.0
19912464,CSC,431,1,201110,3,,A,TR,1230.0,1345.0
21177865,AST,105,502,201110,3,,W6,,,
21177865,AST,105L,520,201110,1,,W,,,
21177865,CSC,340,2,201110,3,,C,TR,930.0,1045.0
21177865,CSC,353,1,201110,3,,C,TR,1100.0,1215.0
21177865,MTH,220,501,201110,3,,C,,,
29853895,BCM,247,21,201110,3,,F,T,1845.0,2115.0
29853895,ECO,231,7,201110,3,,F,MWF,1000.0,1050.0
29853895,HIS,151,3,201110,3,,F,TR,800.0,915.0
29853895,MTH,099,20,201110,3,,RF,MWF,1200.0,1250.0
10396820,CSC,202,1,201110,3,,F,MW,1430.0,1545.0
10396820,CSC,211,1,201110,3,,D,TR,1230.0,1345.0
10396820,ENG,221,1,201110,3,,F,TR,930.0,1045.0
10396820,GOL,131,3,201110,4,,W6,MW,1300.0,1415.0
10396820,GOL,131,29,201110,0,,,W,1700.0,1850.0
10396820,MTH,133,2,201110,3,,F,MWF,1000.0,1050.0
21748559,AST,105,2,201110,3,,A,TR,930.0,1045.0
21748559,AST,105L,30,201110,1,,A,R,1430.0,1620.0
21748559,CSC,202,1,201110,3,,A,MW,1430.0,1545.0
21748559,CSC,211,1,201110,3,,A,TR,1230.0,1345.0
7762709,BIO,131,2,201110,4,,A,TR,930.0,1045.0
7762709,BIO,131,25,201110,0,,,T,1530.0,1720.0
7762709,BIO,327,1,201110,3,,B,TR,1230.0,1345.0
7762709,BIO,342,1,201110,4,,QF,MWF,1000.0,1050.0
7762709,BIO,342,20,201110,0,,,MW,1300.0,1550.0
7762709,ENG,273,94,201110,3,,A,TR,1100.0,1215.0
3751591,HMS,138,502,201110,1,,A,,,
3751591,PSY,153,3,201110,3,,B,TR,1230.0,1345.0
3751591,PSY,311,1,201110,3,,B,TR,1400.0,1515.0
3751591,RHB,381,20,201110,3,,B,R,1800.0,2030.0
3751591,RHB,407,20,201110,3,,B,T,1915.0,2145.0
19011824,KIN,114L,3,201110,2,,B,MWF,1100.0,1150.0
19011824,PHY,108,1,201110,3,,B,MW,1510.0,1700.0
11331274,BLW,335,1,201110,3,,C,TR,930.0,1045.0
11331274,FIN,333,1,201110,3,,W6,MW,1300.0,1415.0
11331274,GBU,325,2,201110,3,,A,TR,1100.0,1215.0
11331274,KIN,200L,12,201110,1,,A,TR,1500.0,1615.0
11331274,MGT,370,4,201110,3,,C,TR,1230.0,1345.0
11331274,MKT,351,3,201110,3,,B,MW,1430.0,1545.0
15077596,CSC,102,7,201110,3,,W6,TR,1100.0,1215.0
15077596,ENG,132,15,201110,3,,B,MWF,1200.0,1250.0
15077596,MTH,143,7,201110,3,,D,TR,1230.0,1345.0
15077596,PSY,153,502,201110,3,,D,,,
27748662,CSC,121,1,201110,3,,B,MWF,800.0,850.0
27748662,ECO,232,2,201110,3,,D,MWF,1000.0,1050.0
18582933,CSC,340,1,201110,3,,A,MWF,1000.0,1050.0
18582933,ECO,339,3,201110,3,,A,TR,930.0,1045.0
18582933,MGT,371,500,201110,3,,A,W,1600.0,1830.0
18582933,MKT,351,2,201110,3,,B,MW,1300.0,1415.0
18582933,SOC,378,2,201110,3,,A,MWF,1100.0,1150.0
8107515,CJS,303,1,201110,3,,C,MWF,900.0,950.0
8107515,CJS,312,1,201110,3,,B,MW,1300.0,1415.0
8107515,HIS,152,2,201110,3,,C,TR,1100.0,1215.0
8107515,SOC,137,1,201110,3,,B,MWF,1100.0,1150.0
958220,GBU,321,500,201110,3,,F,,,
958220,HIS,133,502,201110,3,,F,,,
958220,MTH,220,501,201110,3,,W6,,,
29549896,AST,105,3,201110,3,,QF,TR,1100.0,1215.0
29549896,AST,105L,30,201110,1,,QF,R,1430.0,1620.0
29549896,CSC,211,1,201110,3,,QF,TR,1230.0,1345.0
29549896,ECO,231,4,201110,3,,F,TR,800.0,915.0
29549896,MTH,139,1,201110,3,,F,TR,930.0,1045.0
20957989,BLW,335,2,201110,3,,A,TR,1100.0,1215.0
20957989,CSC,214,1,201110,3,,C,MWF,900.0,950.0
20957989,CSC,340,2,201110,3,,B,TR,930.0,1045.0
20957989,FIN,333,5,201110,3,,C,TR,1230.0,1345.0
20957989,MGT,370,500,201110,3,,A,R,1845.0,2115.0
9825025,COM,111,8,201110,3,,D,R,1230.0,1345.0
9825025,COM,111,8,201110,3,,D,T,1230.0,1345.0
9825025,ENG,132,9,201110,3,,F,TR,1100.0,1215.0
9825025,PSC,142,5,201110,3,,W6,TR,930.0,1045.0
9825025,PSY,133,7,201110,3,,C,TR,1400.0,1515.0
5264177,BIO,131,2,201110,4,,W6,TR,930.0,1045.0
5264177,BIO,131,25,201110,0,,,T,1530.0,1720.0
5264177,ENG,131,52,201110,3,,F,TR,1400.0,1515.0
5264177,MTH,133,5,201110,3,,F,TR,1100.0,1215.0
5264177,PSY,153,3,201110,3,,QF,TR,1230.0,1345.0
5264177,THR,161,1,201110,3,,F,MWF,900.0,950.0
1407199,CSC,214,1,201110,3,,C,MWF,900.0,950.0
1407199,CSC,241,1,201110,3,,B,MWF,1000.0,1050.0
1407199,CSC,331,1,201110,3,,W6,TR,930.0,1045.0
1407199,MGT,370,4,201110,3,,B,TR,1230.0,1345.0
1407199,MKT,351,6,201110,3,,C,TR,1100.0,1215.0
24783430,AST,105,3,201110,3,,F,TR,1100.0,1215.0
24783430,AST,105L,28,201110,1,,F,W,1700.0,1850.0
24783430,CSC,101,5,201110,3,,D,MWF,1100.0,1150.0
24783430,CSC,102,6,201110,3,,F,TR,930.0,1045.0
24783430,ENG,131,20,201110,3,,D,MWF,1000.0,1050.0
21483062,ART,280,501,201110,3,,A,,,
21483062,EPS,380,20,201110,3,,B,W,1630.0,1900.0
21483062,GEO,131,5,201110,3,,B,TR,1100.0,1215.0
21483062,HMS,138,502,201110,1,,A,,,
21483062,MTH,220,5,201110,3,,B,MWF,1100.0,1150.0
21483062,RDG,318,5,201110,3,,A,MW,1300.0,1415.0
15605591,ACC,231,5,201110,3,,A,TR,1400.0,1515.0
15605591,BLW,335,3,201110,3,,B,TR,1230.0,1345.0
15605591,GBU,325,2,201110,3,,B,TR,1100.0,1215.0
15605591,MGT,370,3,201110,3,,B,TR,930.0,1045.0
15605591,MKT,351,3,201110,3,,A,MW,1430.0,1545.0
10120847,BCM,247,7,201110,3,,C,MW,1430.0,1545.0
10120847,CSC,102,5,201110,3,,W6,TR,800.0,915.0
10120847,ENG,229,2,201110,3,,F,TR,930.0,1045.0
10120847,MTH,143,3,201110,3,,W6,MWF,1000.0,1050.0
24472502,BIO,130,1,201110,3,,C,MWF,900.0,950.0
24472502,CHE,133,3,201110,3,,C,MWF,1000.0,1050.0
24472502,CHE,133,3,201110,3,,C,R,1400.0,1500.0
24472502,CHE,133L,23,201110,1,,C,R,1700.0,1750.0
24472502,CHE,133L,23,201110,1,,C,T,1230.0,1520.0
24472502,CSC,101,3,201110,3,,A,TR,930.0,1045.0
24472502,ENG,133,1,201110,3,,A,MW,1300.0,1415.0
24472502,SFA,101,42,201110,1,,A,MW,1100.0,1150.0
20104181,CSC,202,1,201110,3,,F,MW,1430.0,1545.0
20104181,CSC,241,1,201110,3,,D,MWF,1000.0,1050.0
20104181,ENG,200,501,201110,3,,C,,,
20104181,MTH,317,1,201110,3,,C,MWF,900.0,950.0
8568898,CSC,323,1,201110,3,,B,MWF,1100.0,1150.0
8568898,CSC,331,1,201110,3,,B,TR,930.0,1045.0
8568898,CSC,351,1,201110,3,,B,MWF,800.0,850.0
8568898,CSC,353,1,201110,3,,C,TR,1100.0,1215.0
8568898,CSC,475,2,201110,1,,C,TR,1530.0,1645.0
11475615,CSC,214,1,201110,3,,W6,MWF,900.0,950.0
11475615,ENG,212,1,201110,3,,W6,MW,1300.0,1415.0
11475615,GOL,131,2,201110,4,,C,MWF,1000.0,1050.0
11475615,GOL,131,29,201110,0,,,W,1700.0,1850.0
11475615,MTH,133,3,201110,3,,D,MWF,1200.0,1250.0
23184429,ECO,339,1,201110,3,,B,MWF,900.0,950.0
23184429,FIN,333,500,201110,3,,C,,,
23184429,MGT,373,1,201110,3,,C,TR,800.0,915.0
23184429,MGT,380,1,201110,3,,B,TR,1400.0,1515.0
14948424,CSC,202,1,201110,3,,W6,MW,1430.0,1545.0
14948424,ECO,232,2,201110,3,,D,MWF,1000.0,1050.0
14948424,GBU,325,1,201110,3,,C,TR,930.0,1045.0
14948424,HIS,134,1,201110,3,,C,MWF,1100.0,1150.0
14948424,PHI,153,2,201110,3,,C,TR,1400.0,1515.0
9716646,CSC,202,1,201110,3,,C,MW,1430.0,1545.0
9716646,CSC,211,1,201110,3,,A,TR,1230.0,1345.0
9716646,ECO,353,1,201110,3,,B,TR,1100.0,1215.0
9716646,ECO,361,1,201110,3,,B,MW,1600.0,1715.0
26529278,BCM,347,1,201110,3,,A,TR,930.0,1045.0
26529278,ECO,232,4,201110,3,,B,TR,1100.0,1215.0
26529278,FIN,333,500,201110,3,,A,,,
26529278,GBU,321,500,201110,3,,A,,,
10846818,BCM,247,5,201110,3,,C,MW,1100.0,1215.0
10846818,CSC,202,1,201110,3,,W6,MW,1430.0,1545.0
10846818,MTH,143,6,201110,3,,D,TR,1100.0,1215.0
10846818,PSC,142,11,201110,3,,A,TR,1400.0,1515.0
18649764,CSC,101,4,201110,3,,A,TR,1230.0,1345.0
18649764,MTH,220,4,201110,3,,A,MWF,1000.0,1050.0
18649764,PHY,101,4,201110,3,,C,TR,1100.0,1215.0
18649764,PHY,101L,20,201110,1,,C,M,1200.0,1350.0
18649764,PSC,141,9,201110,3,,B,TR,930.0,1045.0
16926270,BIO,130,1,201110,3,,W6,MWF,900.0,950.0
16926270,ENG,273,97,201110,3,,C,TR,1400.0,1515.0
16926270,HMS,100,2,201110,3,,B,TR,1100.0,1215.0
16926270,HMS,222,1,201110,3,,C,MWF,1000.0,1050.0
27882492,CSC,323,1,201110,3,,A,MWF,1100.0,1150.0
27882492,CSC,331,1,201110,3,,C,TR,930.0,1045.0
27882492,GOL,131,2,201110,4,,C,MWF,1000.0,1050.0
27882492,GOL,131L,21,201110,0,,,T,1300.0,1450.0
27882492,MTH,233,1,201110,4,,D,MWF,800.0,850.0
27882492,MTH,233,1,201110,4,,D,R,745.0,900.0
9060597,ECO,232,4,201110,3,,F,TR,1100.0,1215.0
9060597,ENG,132,14,201110,3,,F,MWF,900.0,950.0
9060597,PHI,153,3,201110,3,,F,TR,1230.0,1345.0
9060597,PHY,101,1,201110,3,,F,MWF,1000.0,1050.0
9060597,PHY,101L,29,201110,1,,F,W,1400.0,1550.0
9060597,PSC,142,4,201110,3,,W6,MWF,1100.0,1150.0
17696999,ART,100,4,201110,3,,A,TR,1400.0,1640.0
17696999,BCM,247,3,201110,3,,A,MWF,1000.0,1050.0
17696999,CSC,102,6,201110,3,,W6,TR,930.0,1045.0
17696999,GBU,147,1,201110,3,,B,MWF,900.0,950.0
17696999,MTH,138,10,201110,3,,C,TR,1100.0,1215.0
22925831,CSC,211,1,201110,3,,B,TR,1230.0,1345.0
22925831,MTH,139,1,201110,3,,D,TR,930.0,1045.0
22925831,MUP,136,1,201110,2,,A,MTWR,1600.0,1730.0
22925831,PHY,131,1,201110,3,,C,MWF,1100.0,1150.0
22925831,PHY,131L,20,201110,1,,C,M,1200.0,1450.0
22925831,PSC,142,6,201110,3,,B,MWF,1000.0,1050.0
834007,CSC,202,1,201110,3,,B,MW,1430.0,1545.0
834007,CSC,211,1,201110,3,,B,TR,1230.0,1345.0
834007,CSC,340,1,201110,3,,A,MWF,1000.0,1050.0
834007,MGT,370,5,201110,3,,C,TR,1400.0,1515.0
834007,PSY,133,2,201110,3,,B,MWF,1200.0,1250.0
8604548,ART,270,1,201110,3,,B,MW,1100.0,1340.0
8604548,CSC,121,6,201110,3,,A,TR,1400.0,1515.0
8604548,GBU,325,2,201110,3,,D,TR,1100.0,1215.0
8604548,KIN,271,1,201110,2,,A,MWF,1000.0,1050.0
8604548,MCM,200,3,201110,3,,D,MW,1400.0,1515.0
5310691,AST,105,1,201110,3,,C,MWF,1100.0,1150.0
5310691,AST,105L,28,201110,1,,C,W,1700.0,1850.0
5310691,CSC,101,4,201110,3,,A,TR,1230.0,1345.0
5310691,ENG,131,31,201110,3,,B,TR,1100.0,1215.0
5310691,MTH,138,1,201110,3,,B,MTWRF,1000.0,1050.0
5310691,SFA,101,16,201110,1,,A,MW,1200.0,1250.0
11948593,CSC,121,6,201110,3,,A,TR,1400.0,1515.0
11948593,HIS,134,3,201110,3,,C,MW,1430.0,1545.0
11948593,MTH,143,7,201110,3,,D,TR,1230.0,1345.0
11948593,MUS,140,5,201110,3,,B,MWF,1200.0,1250.0
22931468,CSC,211,1,201110,3,,C,TR,1230.0,1345.0
22931468,CSC,214,1,201110,3,,C,MWF,900.0,950.0
22931468,MTH,139,1,201110,3,,D,TR,930.0,1045.0
22931468,PSC,141,3,201110,3,,B,TR,1100.0,1215.0
19436275,AST,105,1,201110,3,,D,MWF,1100.0,1150.0
19436275,AST,105L,26,201110,1,,D,W,1300.0,1450.0
19436275,HIS,133,5,201110,3,,F,MWF,1000.0,1050.0
19436275,KIN,273,1,201110,2,,C,TR,930.0,1045.0
19436275,MTC,362,1,201110,3,,A,TR,1230.0,1345.0
27884244,COM,111,1,201110,3,,D,R,930.0,1045.0
27884244,COM,111,1,201110,3,,D,T,930.0,1045.0
27884244,CSC,211,1,201110,3,,C,TR,1230.0,1345.0
27884244,PSC,141,7,201110,3,,F,MWF,1200.0,1250.0
27884244,SPH,172,3,201110,3,,B,MW,1300.0,1445.0
29431943,CJS,301,1,201110,3,,A,MW,1300.0,1415.0
29431943,COM,170,4,201110,3,,A,TR,1100.0,1215.0
29431943,CSC,102,5,201110,3,,B,TR,800.0,915.0
29431943,SOC,378,2,201110,3,,C,MWF,1100.0,1150.0
9360358,BCM,247,21,201110,3,,B,T,1845.0,2115.0
9360358,CSC,214,1,201110,3,,W6,MWF,900.0,950.0
9360358,CSC,241,1,201110,3,,F,MWF,1000.0,1050.0
9360358,MTH,143,5,201110,3,,QF,TR,930.0,1045.0
9360358,PHY,101,4,201110,3,,D,TR,1100.0,1215.0
9360358,PHY,101L,26,201110,1,,D,T,1630.0,1820.0
1916621,BLW,335,3,201110,3,,B,TR,1230.0,1345.0
1916621,ECO,232,4,201110,3,,C,TR,1100.0,1215.0
1916621,KIN,100,3,201110,2,,B,TR,1400.0,1515.0
1916621,KIN,200L,11,201110,2,,A,MW,1300.0,1415.0
1916621,MKT,351,3,201110,3,,B,MW,1430.0,1545.0
1916621,PHI,153,4,201110,3,,B,W,1845.0,2115.0
27555323,ACC,231,3,201110,3,,W6,TR,1100.0,1215.0
27555323,BCM,247,5,201110,3,,D,MW,1100.0,1215.0
27555323,ECO,231,4,201110,3,,F,TR,800.0,915.0
27555323,ENG,230,2,201110,3,,D,MW,1400.0,1515.0
27555323,MTH,220,4,201110,3,,W6,MWF,1000.0,1050.0
27555323,PSC,142,10,201110,3,,B,TR,1230.0,1345.0
605031,COM,111,4,201110,3,,A,R,930.0,1045.0
605031,COM,111,4,201110,3,,A,T,930.0,1045.0
605031,GBU,310,500,201110,3,,A,,,
605031,GBU,440,1,201110,3,,A,TR,1100.0,1215.0
605031,GBU,461,600,201110,3,,A,T,1600.0,1830.0
5974468,EGR,111,1,201110,3,,C,MW,1330.0,1420.0
5974468,EGR,111,20,201110,0,,,MW,1421.0,1501.0
5974468,ENG,132,9,201110,3,,F,TR,1100.0,1215.0
5974468,GEO,131,4,201110,3,,C,MWF,1100.0,1150.0
5974468,HIS,133,5,201110,3,,F,MWF,1000.0,1050.0
8665253,ENG,273,96,201110,3,,B,TR,1230.0,1345.0
8665253,HSC,216,1,201110,3,,B,MWF,1100.0,1150.0
8665253,HSC,235,1,201110,3,,A,TR,1100.0,1215.0
8665253,HSC,345,600,201110,3,,B,MWF,1000.0,1050.0
8665253,HSC,425,1,201110,3,,B,TR,1400.0,1515.0
10342629,CSC,102,2,201110,3,,B,MWF,900.0,950.0
10342629,MCM,101,1,201110,3,,A,TR,1230.0,1345.0
10342629,MCM,112,1,201110,3,,A,MWF,1000.0,1050.0
10342629,SOC,137,3,201110,3,,A,TR,930.0,1045.0
16174157,ACC,231,500,201110,3,,D,,,
16174157,BLW,330,1,201110,3,,C,TR,1400.0,1515.0
16174157,CSC,214,1,201110,3,,B,MWF,900.0,950.0
16174157,CSC,241,1,201110,3,,C,MWF,1000.0,1050.0
16174157,FIN,369,500,201110,3,,C,,,
16439128,CSC,211,1,201110,3,,W6,TR,1230.0,1345.0
16439128,ECO,232,4,201110,3,,D,TR,1100.0,1215.0
16439128,HIS,133,5,201110,3,,D,MWF,1000.0,1050.0
16439128,KIN,116,3,201110,2,,A,TR,1530.0,1645.0
16439128,PHY,110,1,201110,3,,D,MWF,900.0,950.0
16439128,PHY,110L,20,201110,1,,D,M,1200.0,1450.0
6457242,CSC,202,1,201110,3,,W6,MW,1430.0,1545.0
6457242,KIN,110L,13,201110,2,,B,TR,1100.0,1215.0
6457242,MTH,138,7,201110,3,,D,TR,930.0,1045.0
6457242,PHY,102,1,201110,3,,D,TR,1230.0,1345.0
6457242,PHY,102L,22,201110,1,,D,T,1400.0,1550.0
1493996,BIO,121,5,201110,4,,F,TR,930.0,1045.0
1493996,BIO,121,26,201110,0,,,R,1100.0,1250.0
1493996,CSC,121,1,201110,3,,B,MWF,800.0,850.0
1493996,HIS,134,10,201110,3,,D,TR,1400.0,1515.0
1493996,MTH,143,1,201110,3,,F,MWF,900.0,950.0
23768373,ACC,231,3,201110,3,,B,TR,1100.0,1215.0
23768373,BCM,247,3,201110,3,,B,MWF,1000.0,1050.0
23768373,CSC,102,2,201110,3,,B,MWF,900.0,950.0
23768373,THR,161,3,201110,3,,A,MWF,1100.0,1150.0
18440216,ACC,232,2,201110,3,,C,MWF,1100.0,1150.0
18440216,BLW,335,2,201110,3,,C,TR,1100.0,1215.0
18440216,GBU,325,4,201110,3,,C,TR,1400.0,1515.0
18440216,PHY,101,3,201110,3,,C,TR,930.0,1045.0
18440216,PHY,101L,20,201110,1,,C,M,1200.0,1350.0
25474352,CSC,202,1,201110,3,,C,MW,1430.0,1545.0
25474352,CSC,211,1,201110,3,,D,TR,1230.0,1345.0
25474352,ECO,231,2,201110,3,,C,MWF,1000.0,1050.0
25474352,ENG,273,93,201110,3,,B,MWF,1100.0,1150.0
25474352,MTH,138,9,201110,3,,C,TR,1100.0,1215.0
23693191,CSC,101,1,201110,3,,A,MWF,900.0,950.0
23693191,CSC,323,1,201110,3,,A,MWF,1100.0,1150.0
23693191,CSC,351,1,201110,3,,A,MWF,800.0,850.0
23693191,MTH,234,2,201110,4,,C,TR,930.0,1045.0
23693191,MTH,234,2,201110,4,,C,W,1300.0,1415.0
3637557,ACC,231,5,201110,3,,A,TR,1400.0,1515.0
3637557,CHE,111,3,201110,3,,B,MWF,1100.0,1150.0
3637557,CHE,111L,21,201110,1,,B,W,1300.0,1450.0
3637557,ECO,232,1,201110,3,,C,MWF,900.0,950.0
3637557,MTH,144,4,201110,3,,C,TR,930.0,1045.0
6556457,PHI,163,1,201110,3,,A,MW,1600.0,1715.0
6556457,PHI,310,90,201110,3,,D,TR,1100.0,1215.0
6556457,PHI,390,90,201110,3,,B,MW,1430.0,1545.0
6556457,PHI,482,90,201110,3,,F,TR,930.0,1045.0
27394896,BCM,247,20,201110,3,,B,M,1845.0,2115.0
27394896,HIS,133,11,201110,3,,C,MW,1300.0,1415.0
27394896,HSC,121,1,201110,3,,C,MWF,900.0,950.0
27394896,PHY,101,4,201110,3,,D,TR,1100.0,1215.0
27394896,PHY,101L,26,201110,1,,D,T,1630.0,1820.0
22238125,ACC,231,3,201110,3,,A,TR,1100.0,1215.0
22238125,COM,111,7,201110,3,,C,T,1230.0,1345.0
22238125,COM,111,7,201110,3,,C,R,1230.0,1345.0
22238125,CSC,214,1,201110,3,,C,MWF,900.0,950.0
22238125,CSC,241,1,201110,3,,D,MWF,1000.0,1050.0
22238125,ECO,232,3,201110,3,,C,TR,930.0,1045.0
9747686,ART,100,2,201110,3,,A,TR,800.0,1040.0
9747686,CSC,214,1,201110,3,,B,MWF,900.0,950.0
9747686,CSC,353,1,201110,3,,B,TR,1100.0,1215.0
9747686,ENG,273,93,201110,3,,B,MWF,1100.0,1150.0
9747686,HIS,133,5,201110,3,,B,MWF,1000.0,1050.0
14533584,BIO,133,3,201110,4,,B,TR,930.0,1045.0
14533584,BIO,133,20,201110,0,,,W,1300.0,1450.0
14533584,CSC,214,1,201110,3,,F,MWF,900.0,950.0
14533584,ENG,273,94,201110,3,,A,TR,1100.0,1215.0
14533584,MTH,220,5,201110,3,,A,MWF,1100.0,1150.0
17636378,CSC,211,1,201110,3,,F,TR,1230.0,1345.0
17636378,GBU,147,1,201110,3,,C,MWF,900.0,950.0
17636378,PSC,141,6,201110,3,,C,MWF,1100.0,1150.0
17636378,PSY,133,3,201110,3,,C,MW,1300.0,1415.0
15491481,BIO,131,2,201110,4,,A,TR,930.0,1045.0
15491481,BIO,131,20,201110,0,,,M,1300.0,1450.0
15491481,PHY,131,2,201110,3,,W6,TR,800.0,915.0
15491481,PHY,131L,22,201110,1,,W,T,1230.0,1520.0
15491481,PSY,341,31,201110,0,,,MW,1500.0,1615.0
15491481,PSY,341,91,201110,4,,W6,MWF,1100.0,1150.0
9326337,ENG,131,496,201110,3,,B,MTWRF,,
9326337,MTH,133,700,201110,3,,B,MWF,800.0,850.0
9326337,PSC,141,490,201110,3,,C,,,
19798688,GOL,131,6,201110,4,,D,MWF,800.0,850.0
19798688,GOL,131,24,201110,0,,,TR,800.0,900.0
28627317,ART,280,5,201110,3,,C,MW,1300.0,1415.0
28627317,CSC,202,1,201110,3,,D,MW,1430.0,1545.0
28627317,CSC,211,1,201110,3,,C,TR,1230.0,1345.0
28627317,HIS,152,2,201110,3,,D,TR,1100.0,1215.0
11767137,CSC,102,1,201110,3,,C,MWF,800.0,850.0
11767137,ECO,231,6,201110,3,,C,MWF,900.0,950.0
11767137,MTH,143,2,201110,3,,C,MW,1300.0,1415.0
5225971,CHE,111,2,201110,3,,A,MWF,1000.0,1050.0
5225971,CHE,111L,22,201110,1,,A,W,1300.0,1450.0
5225971,CSC,102,6,201110,3,,C,TR,930.0,1045.0
5225971,CSC,121,1,201110,3,,A,MWF,800.0,850.0
5225971,MTH,220,501,201110,3,,C,,,
7313496,GBU,147,1,201110,3,,D,MWF,900.0,950.0
7313496,KIN,110L,5,201110,2,,B,TR,930.0,1045.0
7313496,PSC,338,1,201110,3,,W6,TR,1230.0,1345.0
24682846,CSC,241,1,201110,3,,C,MWF,1000.0,1050.0
24682846,CSC,331,1,201110,3,,A,TR,930.0,1045.0
20781472,HMS,139,1,201110,2,,B,T,930.0,1030.0
20781472,HMS,139L,50,201110,1,,A,R,1031.0,1150.0
20781472,HMS,139L,50,201110,1,,A,T,1031.0,1230.0
20781472,HMS,239,501,201110,3,,C,,,
20781472,HMS,253,1,201110,3,,A,TR,1400.0,1515.0
20781472,HMS,300,502,201110,3,,C,,,
20781472,HMS,302,501,201110,3,,B,,,
21757274,CSC,101,3,201110,3,,B,TR,930.0,1045.0
21757274,GEO,131,3,201110,3,,B,MWF,900.0,950.0
21757274,PHY,241,1,201110,3,,W6,TR,1100.0,1215.0
21757274,PHY,241L,20,201110,1,,W,W,1500.0,1750.0
21757274,PSC,142,9,201110,3,,B,MWF,1200.0,1250.0
16912036,CHE,133,5,201110,3,,D,M,1500.0,1600.0
16912036,CHE,133,5,201110,3,,D,TR,1100.0,1215.0
16912036,CHE,133L,24,201110,1,,F,T,1230.0,1520.0
16912036,CHE,133L,24,201110,1,,F,R,1700.0,1750.0
16912036,GEO,131,3,201110,3,,A,MWF,900.0,950.0
16912036,PSC,141,6,201110,3,,B,MWF,1100.0,1150.0
14684178,CSC,102,7,201110,3,,C,TR,1100.0,1215.0
14684178,ENG,131,44,201110,3,,W6,MWF,1300.0,1350.0
14684178,MUS,140,2,201110,3,,F,MWF,1000.0,1050.0
14684178,PHY,110,1,201110,3,,F,MWF,900.0,950.0
14684178,PHY,110L,21,201110,1,,F,M,1500.0,1750.0
471259,AAS,101,3,201110,3,,A,TR,930.0,1045.0
471259,BIO,133,1,201110,4,,W6,MWF,1000.0,1050.0
471259,BIO,133,20,201110,0,,,W,1300.0,1450.0
471259,CSC,101,1,201110,3,,A,MWF,900.0,950.0
471259,PSC,141,5,201110,3,,B,MWF,1100.0,1150.0
14216261,ANT,231,1,201110,3,,QF,TR,930.0,1045.0
14216261,ENG,131,54,201110,3,,D,MWF,1200.0,1250.0
14216261,GOL,131,5,201110,4,,D,TR,1100.0,1215.0
14216261,GOL,131,31,201110,0,,,R,1500.0,1650.0
14216261,HIS,134,8,201110,3,,F,TR,1230.0,1345.0
14216261,SOC,137,2,201110,3,,D,MW,1300.0,1415.0
9598174,ENG,132,12,201110,3,,C,TR,1400.0,1515.0
9598174,HIS,133,10,201110,3,,D,MW,1300.0,1415.0
9598174,HSC,121,3,201110,3,,B,MWF,1100.0,1150.0
9598174,KIN,100,1,201110,2,,C,MWF,900.0,950.0
9598174,KIN,114L,5,201110,2,,A,TR,930.0,1045.0
7961060,ANT,231,4,201110,3,,A,MW,1300.0,1415.0
7961060,BCM,247,1,201110,3,,B,MWF,800.0,850.0
7961060,ECO,232,4,201110,3,,B,TR,1100.0,1215.0
7961060,MTH,099,23,201110,3,,RD,TR,1530.0,1645.0
7961060,PSC,142,5,201110,3,,A,TR,930.0,1045.0
14727004,AGM,325,1,201110,2,,A,M,900.0,1050.0
